,yyyymmdd,traceid,count
613,19960123,MV.MHRN.--.SHX,0
614,19960123,MV.MWHT.--.SHZ,134
615,19960123,MV.MVPN.--.SHY,134
616,19960123,MV.MWH2.--.SHZ,0
617,19960123,MV.MLGL.--.SHZ,134
618,19960123,MV.MCHT.--.SHZ,0
619,19960123,MV.MHRV.--.SHZ,0
620,19960123,MV.MHRE.--.SHX,0
621,19960124,MV.MCPZ.--.SHZ,0
622,19960124,MV.MVPV.--.SHZ,123
623,19960124,MV.MVPE.--.SHX,123
624,19960124,MV.MHRV.--.SHY,0
625,19960124,MV.MBET.--.SHZ,123
626,19960124,MV.MSSZ.--.SHZ,123
627,19960124,MV.MHRN.--.SHY,0
628,19960124,MV.MLGT.--.SHZ,123
629,19960124,MV.MRYT.--.SHZ,123
630,19960124,MV.MSSE.--.SHX,123
631,19960124,MV.MCPN.--.SHY,0
632,19960124,MV.MCPT.--.SHZ,0
633,19960124,MV.MSSN.--.SHY,123
634,19960124,MV.MGAT.--.SHZ,123
635,19960124,MV.MCPE.--.SHX,0
636,19960124,MV.MGT2.--.SHZ,0
637,19960124,MV.MHRE.--.SHZ,0
638,19960124,MV.MSPT.--.SHZ,123
639,19960124,MV.MGHZ.--.SHZ,123
640,19960124,MV.MHRN.--.SHX,0
641,19960124,MV.MWHT.--.SHZ,123
642,19960124,MV.MVPN.--.SHY,123
643,19960124,MV.MWH2.--.SHZ,0
644,19960124,MV.MLGL.--.SHZ,123
645,19960124,MV.MCHT.--.SHZ,0
646,19960124,MV.MHRV.--.SHZ,0
647,19960124,MV.MHRE.--.SHX,0
648,19960125,MV.MCPZ.--.SHZ,0
649,19960125,MV.MVPV.--.SHZ,10
650,19960125,MV.MVPE.--.SHX,10
651,19960125,MV.MHRV.--.SHY,0
652,19960125,MV.MBET.--.SHZ,10
653,19960125,MV.MSSZ.--.SHZ,10
654,19960125,MV.MHRN.--.SHY,0
655,19960125,MV.MLGT.--.SHZ,10
656,19960125,MV.MRYT.--.SHZ,6
657,19960125,MV.MSSE.--.SHX,10
658,19960125,MV.MCPN.--.SHY,0
659,19960125,MV.MCPT.--.SHZ,0
660,19960125,MV.MSSN.--.SHY,10
661,19960125,MV.MGAT.--.SHZ,10
662,19960125,MV.MCPE.--.SHX,0
663,19960125,MV.MGT2.--.SHZ,0
664,19960125,MV.MHRE.--.SHZ,0
665,19960125,MV.MSPT.--.SHZ,10
666,19960125,MV.MGHZ.--.SHZ,10
667,19960125,MV.MHRN.--.SHX,0
668,19960125,MV.MWHT.--.SHZ,10
669,19960125,MV.MVPN.--.SHY,10
670,19960125,MV.MWH2.--.SHZ,0
671,19960125,MV.MLGL.--.SHZ,10
672,19960125,MV.MCHT.--.SHZ,0
673,19960125,MV.MHRV.--.SHZ,0
674,19960125,MV.MHRE.--.SHX,0
675,19960126,MV.MCPZ.--.SHZ,0
676,19960126,MV.MVPV.--.SHZ,147
677,19960126,MV.MVPE.--.SHX,147
678,19960126,MV.MHRV.--.SHY,0
679,19960126,MV.MBET.--.SHZ,147
680,19960126,MV.MSSZ.--.SHZ,147
681,19960126,MV.MHRN.--.SHY,0
682,19960126,MV.MLGT.--.SHZ,147
683,19960126,MV.MRYT.--.SHZ,141
684,19960126,MV.MSSE.--.SHX,147
685,19960126,MV.MCPN.--.SHY,0
686,19960126,MV.MCPT.--.SHZ,0
687,19960126,MV.MSSN.--.SHY,147
688,19960126,MV.MGAT.--.SHZ,147
689,19960126,MV.MCPE.--.SHX,0
690,19960126,MV.MGT2.--.SHZ,0
691,19960126,MV.MHRE.--.SHZ,0
692,19960126,MV.MSPT.--.SHZ,147
693,19960126,MV.MGHZ.--.SHZ,147
694,19960126,MV.MHRN.--.SHX,0
695,19960126,MV.MWHT.--.SHZ,147
696,19960126,MV.MVPN.--.SHY,147
697,19960126,MV.MWH2.--.SHZ,0
698,19960126,MV.MLGL.--.SHZ,147
699,19960126,MV.MCHT.--.SHZ,0
700,19960126,MV.MHRV.--.SHZ,0
701,19960126,MV.MHRE.--.SHX,0
702,19960127,MV.MCPZ.--.SHZ,0
703,19960127,MV.MVPV.--.SHZ,516
704,19960127,MV.MVPE.--.SHX,516
705,19960127,MV.MHRV.--.SHY,0
706,19960127,MV.MBET.--.SHZ,516
707,19960127,MV.MSSZ.--.SHZ,516
708,19960127,MV.MHRN.--.SHY,0
709,19960127,MV.MLGT.--.SHZ,516
710,19960127,MV.MRYT.--.SHZ,510
711,19960127,MV.MSSE.--.SHX,516
712,19960127,MV.MCPN.--.SHY,0
713,19960127,MV.MCPT.--.SHZ,0
714,19960127,MV.MSSN.--.SHY,516
715,19960127,MV.MGAT.--.SHZ,516
716,19960127,MV.MCPE.--.SHX,0
717,19960127,MV.MGT2.--.SHZ,0
718,19960127,MV.MHRE.--.SHZ,0
719,19960127,MV.MSPT.--.SHZ,516
720,19960127,MV.MGHZ.--.SHZ,516
721,19960127,MV.MHRN.--.SHX,0
722,19960127,MV.MWHT.--.SHZ,316
723,19960127,MV.MVPN.--.SHY,516
724,19960127,MV.MWH2.--.SHZ,200
725,19960127,MV.MLGL.--.SHZ,516
726,19960127,MV.MCHT.--.SHZ,0
727,19960127,MV.MHRV.--.SHZ,0
728,19960127,MV.MHRE.--.SHX,0
729,19960128,MV.MCPZ.--.SHZ,0
730,19960128,MV.MVPV.--.SHZ,11
731,19960128,MV.MVPE.--.SHX,11
732,19960128,MV.MHRV.--.SHY,0
733,19960128,MV.MBET.--.SHZ,11
734,19960128,MV.MSSZ.--.SHZ,11
735,19960128,MV.MHRN.--.SHY,0
736,19960128,MV.MLGT.--.SHZ,11
737,19960128,MV.MRYT.--.SHZ,11
738,19960128,MV.MSSE.--.SHX,11
739,19960128,MV.MCPN.--.SHY,0
740,19960128,MV.MCPT.--.SHZ,0
741,19960128,MV.MSSN.--.SHY,11
742,19960128,MV.MGAT.--.SHZ,11
743,19960128,MV.MCPE.--.SHX,0
744,19960128,MV.MGT2.--.SHZ,0
745,19960128,MV.MHRE.--.SHZ,0
746,19960128,MV.MSPT.--.SHZ,11
747,19960128,MV.MGHZ.--.SHZ,11
748,19960128,MV.MHRN.--.SHX,0
749,19960128,MV.MWHT.--.SHZ,11
750,19960128,MV.MVPN.--.SHY,11
751,19960128,MV.MWH2.--.SHZ,0
752,19960128,MV.MLGL.--.SHZ,11
753,19960128,MV.MCHT.--.SHZ,0
754,19960128,MV.MHRV.--.SHZ,0
755,19960128,MV.MHRE.--.SHX,0
756,19960129,MV.MCPZ.--.SHZ,0
757,19960129,MV.MVPV.--.SHZ,38
758,19960129,MV.MVPE.--.SHX,38
759,19960129,MV.MHRV.--.SHY,0
760,19960129,MV.MBET.--.SHZ,45
761,19960129,MV.MSSZ.--.SHZ,45
762,19960129,MV.MHRN.--.SHY,7
763,19960129,MV.MLGT.--.SHZ,45
764,19960129,MV.MRYT.--.SHZ,39
765,19960129,MV.MSSE.--.SHX,45
766,19960129,MV.MCPN.--.SHY,0
767,19960129,MV.MCPT.--.SHZ,0
768,19960129,MV.MSSN.--.SHY,45
769,19960129,MV.MGAT.--.SHZ,45
770,19960129,MV.MCPE.--.SHX,0
771,19960129,MV.MGT2.--.SHZ,0
772,19960129,MV.MHRE.--.SHZ,0
773,19960129,MV.MSPT.--.SHZ,45
774,19960129,MV.MGHZ.--.SHZ,45
775,19960129,MV.MHRN.--.SHX,0
776,19960129,MV.MWHT.--.SHZ,45
777,19960129,MV.MVPN.--.SHY,38
778,19960129,MV.MWH2.--.SHZ,0
779,19960129,MV.MLGL.--.SHZ,45
780,19960129,MV.MCHT.--.SHZ,0
781,19960129,MV.MHRV.--.SHZ,7
782,19960129,MV.MHRE.--.SHX,7
783,19960130,MV.MCPZ.--.SHZ,0
784,19960130,MV.MVPV.--.SHZ,0
785,19960130,MV.MVPE.--.SHX,0
786,19960130,MV.MHRV.--.SHY,0
787,19960130,MV.MBET.--.SHZ,21
788,19960130,MV.MSSZ.--.SHZ,21
789,19960130,MV.MHRN.--.SHY,21
790,19960130,MV.MLGT.--.SHZ,21
791,19960130,MV.MRYT.--.SHZ,19
792,19960130,MV.MSSE.--.SHX,21
793,19960130,MV.MCPN.--.SHY,0
794,19960130,MV.MCPT.--.SHZ,0
795,19960130,MV.MSSN.--.SHY,21
796,19960130,MV.MGAT.--.SHZ,21
797,19960130,MV.MCPE.--.SHX,0
798,19960130,MV.MGT2.--.SHZ,0
799,19960130,MV.MHRE.--.SHZ,0
800,19960130,MV.MSPT.--.SHZ,21
801,19960130,MV.MGHZ.--.SHZ,21
802,19960130,MV.MHRN.--.SHX,0
803,19960130,MV.MWHT.--.SHZ,21
804,19960130,MV.MVPN.--.SHY,0
805,19960130,MV.MWH2.--.SHZ,0
806,19960130,MV.MLGL.--.SHZ,21
807,19960130,MV.MCHT.--.SHZ,0
808,19960130,MV.MHRV.--.SHZ,21
809,19960130,MV.MHRE.--.SHX,21
810,19960131,MV.MCPZ.--.SHZ,0
811,19960131,MV.MVPV.--.SHZ,0
812,19960131,MV.MVPE.--.SHX,0
813,19960131,MV.MHRV.--.SHY,0
814,19960131,MV.MBET.--.SHZ,13
815,19960131,MV.MSSZ.--.SHZ,13
816,19960131,MV.MHRN.--.SHY,13
817,19960131,MV.MLGT.--.SHZ,13
818,19960131,MV.MRYT.--.SHZ,11
819,19960131,MV.MSSE.--.SHX,13
820,19960131,MV.MCPN.--.SHY,0
821,19960131,MV.MCPT.--.SHZ,0
822,19960131,MV.MSSN.--.SHY,13
823,19960131,MV.MGAT.--.SHZ,13
824,19960131,MV.MCPE.--.SHX,0
825,19960131,MV.MGT2.--.SHZ,0
826,19960131,MV.MHRE.--.SHZ,0
827,19960131,MV.MSPT.--.SHZ,13
828,19960131,MV.MGHZ.--.SHZ,13
829,19960131,MV.MHRN.--.SHX,0
830,19960131,MV.MWHT.--.SHZ,13
831,19960131,MV.MVPN.--.SHY,0
832,19960131,MV.MWH2.--.SHZ,0
833,19960131,MV.MLGL.--.SHZ,13
834,19960131,MV.MCHT.--.SHZ,0
835,19960131,MV.MHRV.--.SHZ,13
836,19960131,MV.MHRE.--.SHX,13
837,19960201,MV.MCPZ.--.SHZ,0
838,19960201,MV.MVPV.--.SHZ,0
839,19960201,MV.MVPE.--.SHX,0
840,19960201,MV.MHRV.--.SHY,0
841,19960201,MV.MBET.--.SHZ,145
842,19960201,MV.MSSZ.--.SHZ,145
843,19960201,MV.MHRN.--.SHY,145
844,19960201,MV.MLGT.--.SHZ,145
845,19960201,MV.MRYT.--.SHZ,144
846,19960201,MV.MSSE.--.SHX,145
847,19960201,MV.MCPN.--.SHY,0
848,19960201,MV.MCPT.--.SHZ,0
849,19960201,MV.MSSN.--.SHY,145
850,19960201,MV.MGAT.--.SHZ,145
851,19960201,MV.MCPE.--.SHX,0
852,19960201,MV.MGT2.--.SHZ,0
853,19960201,MV.MHRE.--.SHZ,0
854,19960201,MV.MSPT.--.SHZ,145
855,19960201,MV.MGHZ.--.SHZ,145
856,19960201,MV.MHRN.--.SHX,0
857,19960201,MV.MWHT.--.SHZ,145
858,19960201,MV.MVPN.--.SHY,0
859,19960201,MV.MWH2.--.SHZ,0
860,19960201,MV.MLGL.--.SHZ,145
861,19960201,MV.MCHT.--.SHZ,0
862,19960201,MV.MHRV.--.SHZ,145
863,19960201,MV.MHRE.--.SHX,145
864,19960202,MV.MCPZ.--.SHZ,0
865,19960202,MV.MVPV.--.SHZ,0
866,19960202,MV.MVPE.--.SHX,0
867,19960202,MV.MHRV.--.SHY,0
868,19960202,MV.MBET.--.SHZ,13
869,19960202,MV.MSSZ.--.SHZ,13
870,19960202,MV.MHRN.--.SHY,13
871,19960202,MV.MLGT.--.SHZ,13
872,19960202,MV.MRYT.--.SHZ,13
873,19960202,MV.MSSE.--.SHX,13
874,19960202,MV.MCPN.--.SHY,0
875,19960202,MV.MCPT.--.SHZ,0
876,19960202,MV.MSSN.--.SHY,13
877,19960202,MV.MGAT.--.SHZ,13
878,19960202,MV.MCPE.--.SHX,0
879,19960202,MV.MGT2.--.SHZ,0
880,19960202,MV.MHRE.--.SHZ,0
881,19960202,MV.MSPT.--.SHZ,13
882,19960202,MV.MGHZ.--.SHZ,13
883,19960202,MV.MHRN.--.SHX,0
884,19960202,MV.MWHT.--.SHZ,7
885,19960202,MV.MVPN.--.SHY,0
886,19960202,MV.MWH2.--.SHZ,6
887,19960202,MV.MLGL.--.SHZ,13
888,19960202,MV.MCHT.--.SHZ,0
889,19960202,MV.MHRV.--.SHZ,13
890,19960202,MV.MHRE.--.SHX,13
891,19960203,MV.MCPZ.--.SHZ,0
892,19960203,MV.MVPV.--.SHZ,0
893,19960203,MV.MVPE.--.SHX,0
894,19960203,MV.MHRV.--.SHY,0
895,19960203,MV.MBET.--.SHZ,17
896,19960203,MV.MSSZ.--.SHZ,17
897,19960203,MV.MHRN.--.SHY,17
898,19960203,MV.MLGT.--.SHZ,17
899,19960203,MV.MRYT.--.SHZ,16
900,19960203,MV.MSSE.--.SHX,17
901,19960203,MV.MCPN.--.SHY,0
902,19960203,MV.MCPT.--.SHZ,0
903,19960203,MV.MSSN.--.SHY,17
904,19960203,MV.MGAT.--.SHZ,17
905,19960203,MV.MCPE.--.SHX,0
906,19960203,MV.MGT2.--.SHZ,0
907,19960203,MV.MHRE.--.SHZ,0
908,19960203,MV.MSPT.--.SHZ,17
909,19960203,MV.MGHZ.--.SHZ,17
910,19960203,MV.MHRN.--.SHX,0
911,19960203,MV.MWHT.--.SHZ,0
912,19960203,MV.MVPN.--.SHY,0
913,19960203,MV.MWH2.--.SHZ,17
914,19960203,MV.MLGL.--.SHZ,17
915,19960203,MV.MCHT.--.SHZ,0
916,19960203,MV.MHRV.--.SHZ,17
917,19960203,MV.MHRE.--.SHX,17
918,19960204,MV.MCPZ.--.SHZ,0
919,19960204,MV.MVPV.--.SHZ,0
920,19960204,MV.MVPE.--.SHX,0
921,19960204,MV.MHRV.--.SHY,0
922,19960204,MV.MBET.--.SHZ,2
923,19960204,MV.MSSZ.--.SHZ,2
924,19960204,MV.MHRN.--.SHY,2
925,19960204,MV.MLGT.--.SHZ,2
926,19960204,MV.MRYT.--.SHZ,2
927,19960204,MV.MSSE.--.SHX,2
928,19960204,MV.MCPN.--.SHY,0
929,19960204,MV.MCPT.--.SHZ,0
930,19960204,MV.MSSN.--.SHY,2
931,19960204,MV.MGAT.--.SHZ,2
932,19960204,MV.MCPE.--.SHX,0
933,19960204,MV.MGT2.--.SHZ,0
934,19960204,MV.MHRE.--.SHZ,0
935,19960204,MV.MSPT.--.SHZ,2
936,19960204,MV.MGHZ.--.SHZ,2
937,19960204,MV.MHRN.--.SHX,0
938,19960204,MV.MWHT.--.SHZ,0
939,19960204,MV.MVPN.--.SHY,0
940,19960204,MV.MWH2.--.SHZ,2
941,19960204,MV.MLGL.--.SHZ,2
942,19960204,MV.MCHT.--.SHZ,0
943,19960204,MV.MHRV.--.SHZ,2
944,19960204,MV.MHRE.--.SHX,2
945,19960205,MV.MCPZ.--.SHZ,0
946,19960205,MV.MVPV.--.SHZ,0
947,19960205,MV.MVPE.--.SHX,0
948,19960205,MV.MHRV.--.SHY,0
949,19960205,MV.MBET.--.SHZ,5
950,19960205,MV.MSSZ.--.SHZ,5
951,19960205,MV.MHRN.--.SHY,5
952,19960205,MV.MLGT.--.SHZ,5
953,19960205,MV.MRYT.--.SHZ,5
954,19960205,MV.MSSE.--.SHX,5
955,19960205,MV.MCPN.--.SHY,0
956,19960205,MV.MCPT.--.SHZ,0
957,19960205,MV.MSSN.--.SHY,5
958,19960205,MV.MGAT.--.SHZ,5
959,19960205,MV.MCPE.--.SHX,0
960,19960205,MV.MGT2.--.SHZ,0
961,19960205,MV.MHRE.--.SHZ,0
962,19960205,MV.MSPT.--.SHZ,5
963,19960205,MV.MGHZ.--.SHZ,5
964,19960205,MV.MHRN.--.SHX,0
965,19960205,MV.MWHT.--.SHZ,0
966,19960205,MV.MVPN.--.SHY,0
967,19960205,MV.MWH2.--.SHZ,5
968,19960205,MV.MLGL.--.SHZ,5
969,19960205,MV.MCHT.--.SHZ,0
970,19960205,MV.MHRV.--.SHZ,5
971,19960205,MV.MHRE.--.SHX,5
972,19960206,MV.MCPZ.--.SHZ,0
973,19960206,MV.MVPV.--.SHZ,0
974,19960206,MV.MVPE.--.SHX,0
975,19960206,MV.MHRV.--.SHY,0
976,19960206,MV.MBET.--.SHZ,4
977,19960206,MV.MSSZ.--.SHZ,4
978,19960206,MV.MHRN.--.SHY,4
979,19960206,MV.MLGT.--.SHZ,4
980,19960206,MV.MRYT.--.SHZ,4
981,19960206,MV.MSSE.--.SHX,4
982,19960206,MV.MCPN.--.SHY,0
983,19960206,MV.MCPT.--.SHZ,0
984,19960206,MV.MSSN.--.SHY,4
985,19960206,MV.MGAT.--.SHZ,4
986,19960206,MV.MCPE.--.SHX,0
987,19960206,MV.MGT2.--.SHZ,0
988,19960206,MV.MHRE.--.SHZ,0
989,19960206,MV.MSPT.--.SHZ,4
990,19960206,MV.MGHZ.--.SHZ,4
991,19960206,MV.MHRN.--.SHX,0
992,19960206,MV.MWHT.--.SHZ,0
993,19960206,MV.MVPN.--.SHY,0
994,19960206,MV.MWH2.--.SHZ,4
995,19960206,MV.MLGL.--.SHZ,4
996,19960206,MV.MCHT.--.SHZ,0
997,19960206,MV.MHRV.--.SHZ,4
998,19960206,MV.MHRE.--.SHX,4
999,19960207,MV.MCPZ.--.SHZ,0
1000,19960207,MV.MVPV.--.SHZ,0
1001,19960207,MV.MVPE.--.SHX,0
1002,19960207,MV.MHRV.--.SHY,0
1003,19960207,MV.MBET.--.SHZ,0
1004,19960207,MV.MSSZ.--.SHZ,0
1005,19960207,MV.MHRN.--.SHY,0
1006,19960207,MV.MLGT.--.SHZ,0
1007,19960207,MV.MRYT.--.SHZ,0
1008,19960207,MV.MSSE.--.SHX,0
1009,19960207,MV.MCPN.--.SHY,0
1010,19960207,MV.MCPT.--.SHZ,0
1011,19960207,MV.MSSN.--.SHY,0
1012,19960207,MV.MGAT.--.SHZ,0
1013,19960207,MV.MCPE.--.SHX,0
1014,19960207,MV.MGT2.--.SHZ,0
1015,19960207,MV.MHRE.--.SHZ,0
1016,19960207,MV.MSPT.--.SHZ,0
1017,19960207,MV.MGHZ.--.SHZ,0
1018,19960207,MV.MHRN.--.SHX,0
1019,19960207,MV.MWHT.--.SHZ,0
1020,19960207,MV.MVPN.--.SHY,0
1021,19960207,MV.MWH2.--.SHZ,0
1022,19960207,MV.MLGL.--.SHZ,0
1023,19960207,MV.MCHT.--.SHZ,0
1024,19960207,MV.MHRV.--.SHZ,0
1025,19960207,MV.MHRE.--.SHX,0
1026,19960208,MV.MCPZ.--.SHZ,0
1027,19960208,MV.MVPV.--.SHZ,0
1028,19960208,MV.MVPE.--.SHX,0
1029,19960208,MV.MHRV.--.SHY,0
1030,19960208,MV.MBET.--.SHZ,1
1031,19960208,MV.MSSZ.--.SHZ,1
1032,19960208,MV.MHRN.--.SHY,1
1033,19960208,MV.MLGT.--.SHZ,1
1034,19960208,MV.MRYT.--.SHZ,1
1035,19960208,MV.MSSE.--.SHX,1
1036,19960208,MV.MCPN.--.SHY,0
1037,19960208,MV.MCPT.--.SHZ,0
1038,19960208,MV.MSSN.--.SHY,1
1039,19960208,MV.MGAT.--.SHZ,1
1040,19960208,MV.MCPE.--.SHX,0
1041,19960208,MV.MGT2.--.SHZ,0
1042,19960208,MV.MHRE.--.SHZ,0
1043,19960208,MV.MSPT.--.SHZ,1
1044,19960208,MV.MGHZ.--.SHZ,1
1045,19960208,MV.MHRN.--.SHX,0
1046,19960208,MV.MWHT.--.SHZ,0
1047,19960208,MV.MVPN.--.SHY,0
1048,19960208,MV.MWH2.--.SHZ,1
1049,19960208,MV.MLGL.--.SHZ,1
1050,19960208,MV.MCHT.--.SHZ,1
1051,19960208,MV.MHRV.--.SHZ,1
1052,19960208,MV.MHRE.--.SHX,1
1053,19960209,MV.MCPZ.--.SHZ,0
1054,19960209,MV.MVPV.--.SHZ,0
1055,19960209,MV.MVPE.--.SHX,0
1056,19960209,MV.MHRV.--.SHY,0
1057,19960209,MV.MBET.--.SHZ,6
1058,19960209,MV.MSSZ.--.SHZ,12
1059,19960209,MV.MHRN.--.SHY,12
1060,19960209,MV.MLGT.--.SHZ,12
1061,19960209,MV.MRYT.--.SHZ,7
1062,19960209,MV.MSSE.--.SHX,12
1063,19960209,MV.MCPN.--.SHY,0
1064,19960209,MV.MCPT.--.SHZ,12
1065,19960209,MV.MSSN.--.SHY,12
1066,19960209,MV.MGAT.--.SHZ,12
1067,19960209,MV.MCPE.--.SHX,0
1068,19960209,MV.MGT2.--.SHZ,0
1069,19960209,MV.MHRE.--.SHZ,0
1070,19960209,MV.MSPT.--.SHZ,12
1071,19960209,MV.MGHZ.--.SHZ,12
1072,19960209,MV.MHRN.--.SHX,0
1073,19960209,MV.MWHT.--.SHZ,0
1074,19960209,MV.MVPN.--.SHY,0
1075,19960209,MV.MWH2.--.SHZ,12
1076,19960209,MV.MLGL.--.SHZ,12
1077,19960209,MV.MCHT.--.SHZ,0
1078,19960209,MV.MHRV.--.SHZ,12
1079,19960209,MV.MHRE.--.SHX,12
1080,19960210,MV.MCPZ.--.SHZ,0
1081,19960210,MV.MVPV.--.SHZ,0
1082,19960210,MV.MVPE.--.SHX,0
1083,19960210,MV.MHRV.--.SHY,0
1084,19960210,MV.MBET.--.SHZ,0
1085,19960210,MV.MSSZ.--.SHZ,5
1086,19960210,MV.MHRN.--.SHY,5
1087,19960210,MV.MLGT.--.SHZ,5
1088,19960210,MV.MRYT.--.SHZ,5
1089,19960210,MV.MSSE.--.SHX,5
1090,19960210,MV.MCPN.--.SHY,0
1091,19960210,MV.MCPT.--.SHZ,5
1092,19960210,MV.MSSN.--.SHY,5
1093,19960210,MV.MGAT.--.SHZ,5
1094,19960210,MV.MCPE.--.SHX,0
1095,19960210,MV.MGT2.--.SHZ,0
1096,19960210,MV.MHRE.--.SHZ,0
1097,19960210,MV.MSPT.--.SHZ,5
1098,19960210,MV.MGHZ.--.SHZ,5
1099,19960210,MV.MHRN.--.SHX,0
1100,19960210,MV.MWHT.--.SHZ,0
1101,19960210,MV.MVPN.--.SHY,0
1102,19960210,MV.MWH2.--.SHZ,5
1103,19960210,MV.MLGL.--.SHZ,5
1104,19960210,MV.MCHT.--.SHZ,0
1105,19960210,MV.MHRV.--.SHZ,5
1106,19960210,MV.MHRE.--.SHX,5
1107,19960211,MV.MCPZ.--.SHZ,0
1108,19960211,MV.MVPV.--.SHZ,0
1109,19960211,MV.MVPE.--.SHX,0
1110,19960211,MV.MHRV.--.SHY,0
1111,19960211,MV.MBET.--.SHZ,0
1112,19960211,MV.MSSZ.--.SHZ,0
1113,19960211,MV.MHRN.--.SHY,0
1114,19960211,MV.MLGT.--.SHZ,0
1115,19960211,MV.MRYT.--.SHZ,0
1116,19960211,MV.MSSE.--.SHX,0
1117,19960211,MV.MCPN.--.SHY,0
1118,19960211,MV.MCPT.--.SHZ,0
1119,19960211,MV.MSSN.--.SHY,0
1120,19960211,MV.MGAT.--.SHZ,0
1121,19960211,MV.MCPE.--.SHX,0
1122,19960211,MV.MGT2.--.SHZ,0
1123,19960211,MV.MHRE.--.SHZ,0
1124,19960211,MV.MSPT.--.SHZ,0
1125,19960211,MV.MGHZ.--.SHZ,0
1126,19960211,MV.MHRN.--.SHX,0
1127,19960211,MV.MWHT.--.SHZ,0
1128,19960211,MV.MVPN.--.SHY,0
1129,19960211,MV.MWH2.--.SHZ,0
1130,19960211,MV.MLGL.--.SHZ,0
1131,19960211,MV.MCHT.--.SHZ,0
1132,19960211,MV.MHRV.--.SHZ,0
1133,19960211,MV.MHRE.--.SHX,0
1134,19960212,MV.MCPZ.--.SHZ,0
1135,19960212,MV.MVPV.--.SHZ,0
1136,19960212,MV.MVPE.--.SHX,0
1137,19960212,MV.MHRV.--.SHY,0
1138,19960212,MV.MBET.--.SHZ,0
1139,19960212,MV.MSSZ.--.SHZ,0
1140,19960212,MV.MHRN.--.SHY,0
1141,19960212,MV.MLGT.--.SHZ,0
1142,19960212,MV.MRYT.--.SHZ,0
1143,19960212,MV.MSSE.--.SHX,0
1144,19960212,MV.MCPN.--.SHY,0
1145,19960212,MV.MCPT.--.SHZ,0
1146,19960212,MV.MSSN.--.SHY,0
1147,19960212,MV.MGAT.--.SHZ,0
1148,19960212,MV.MCPE.--.SHX,0
1149,19960212,MV.MGT2.--.SHZ,0
1150,19960212,MV.MHRE.--.SHZ,0
1151,19960212,MV.MSPT.--.SHZ,0
1152,19960212,MV.MGHZ.--.SHZ,0
1153,19960212,MV.MHRN.--.SHX,0
1154,19960212,MV.MWHT.--.SHZ,0
1155,19960212,MV.MVPN.--.SHY,0
1156,19960212,MV.MWH2.--.SHZ,0
1157,19960212,MV.MLGL.--.SHZ,0
1158,19960212,MV.MCHT.--.SHZ,0
1159,19960212,MV.MHRV.--.SHZ,0
1160,19960212,MV.MHRE.--.SHX,0
1161,19960213,MV.MCPZ.--.SHZ,0
1162,19960213,MV.MVPV.--.SHZ,0
1163,19960213,MV.MVPE.--.SHX,0
1164,19960213,MV.MHRV.--.SHY,0
1165,19960213,MV.MBET.--.SHZ,0
1166,19960213,MV.MSSZ.--.SHZ,0
1167,19960213,MV.MHRN.--.SHY,0
1168,19960213,MV.MLGT.--.SHZ,0
1169,19960213,MV.MRYT.--.SHZ,0
1170,19960213,MV.MSSE.--.SHX,0
1171,19960213,MV.MCPN.--.SHY,0
1172,19960213,MV.MCPT.--.SHZ,0
1173,19960213,MV.MSSN.--.SHY,0
1174,19960213,MV.MGAT.--.SHZ,0
1175,19960213,MV.MCPE.--.SHX,0
1176,19960213,MV.MGT2.--.SHZ,0
1177,19960213,MV.MHRE.--.SHZ,0
1178,19960213,MV.MSPT.--.SHZ,0
1179,19960213,MV.MGHZ.--.SHZ,0
1180,19960213,MV.MHRN.--.SHX,0
1181,19960213,MV.MWHT.--.SHZ,0
1182,19960213,MV.MVPN.--.SHY,0
1183,19960213,MV.MWH2.--.SHZ,0
1184,19960213,MV.MLGL.--.SHZ,0
1185,19960213,MV.MCHT.--.SHZ,0
1186,19960213,MV.MHRV.--.SHZ,0
1187,19960213,MV.MHRE.--.SHX,0
1188,19960214,MV.MCPZ.--.SHZ,0
1189,19960214,MV.MVPV.--.SHZ,0
1190,19960214,MV.MVPE.--.SHX,0
1191,19960214,MV.MHRV.--.SHY,0
1192,19960214,MV.MBET.--.SHZ,0
1193,19960214,MV.MSSZ.--.SHZ,0
1194,19960214,MV.MHRN.--.SHY,0
1195,19960214,MV.MLGT.--.SHZ,0
1196,19960214,MV.MRYT.--.SHZ,0
1197,19960214,MV.MSSE.--.SHX,0
1198,19960214,MV.MCPN.--.SHY,0
1199,19960214,MV.MCPT.--.SHZ,0
1200,19960214,MV.MSSN.--.SHY,0
1201,19960214,MV.MGAT.--.SHZ,0
1202,19960214,MV.MCPE.--.SHX,0
1203,19960214,MV.MGT2.--.SHZ,0
1204,19960214,MV.MHRE.--.SHZ,0
1205,19960214,MV.MSPT.--.SHZ,0
1206,19960214,MV.MGHZ.--.SHZ,0
1207,19960214,MV.MHRN.--.SHX,0
1208,19960214,MV.MWHT.--.SHZ,0
1209,19960214,MV.MVPN.--.SHY,0
1210,19960214,MV.MWH2.--.SHZ,0
1211,19960214,MV.MLGL.--.SHZ,0
1212,19960214,MV.MCHT.--.SHZ,0
1213,19960214,MV.MHRV.--.SHZ,0
1214,19960214,MV.MHRE.--.SHX,0
1215,19960215,MV.MCPZ.--.SHZ,0
1216,19960215,MV.MVPV.--.SHZ,0
1217,19960215,MV.MVPE.--.SHX,0
1218,19960215,MV.MHRV.--.SHY,0
